"ticker","index","ticker-2","snp_growth_rate","stock_growth_rate","current_price","market_correlation","correlation_with_snp","outperform","five_yr_r2","delta"
"HYUHF","0","HYUHF","-12.982895486954737","22.911694510739842","41.2","0","-1.3771547596437235e-16","1","0.7612991361475129","35.89458999769458"
"IBDSF","0","IBDSF","-12.982895486954737","0.049333991119882015","10.14","1","0.75487814229003","1","0.6986179020361668","13.032229478074619"
"IBIDF","0","IBIDF","-12.982895486954737","35.842501447596995","23.46","0","0.2117783065148095","1","0.6678351944025314","48.82539693455173"
"ICGUF","0","ICGUF","-12.982895486954737","16.780952380952385","13.4882","1","0.9745171402006624","1","0.6438424404195516","29.763847867907124"
"IDKOF","0","IDKOF","-12.982895486954737","5.2612765957446905","24.7364","1","0.7414657017124026","1","0.5673803788369849","18.24417208269943"
"IFSUF","0","IFSUF","-12.982895486954737","56.92307692307692","10.2","0","0.15662589233030177","1","0.7154014531698681","69.90597241003165"
"IGMS","0","IGMS","-12.982895486954737","64.1025641025641","54.4","0","-0.33570641938291873","1","0.8225056291146122","77.08545958951883"
"IMMU","0","IMMU","-12.982895486954737","49.21414538310414","30.38","0","0.42646963071571065","1","0.6925767022093603","62.19704087005888"
"INSG","0","INSG","-12.982895486954737","32.01970443349755","10.72","0","0.22298887376891022","1","0.5403520417339599","45.00259992045229"
"IOVA","0","IOVA","-12.982895486954737","18.518518518518512","32","0","-0.32270514657787247","1","0.6353082731307355","31.50141400547325"
"IPHI","0","IPHI","-12.982895486954737","15.281234444997516","92.64","0","0.30261235590879626","1","0.5220457996284881","28.264129931952255"
"IRTC","0","IRTC","-12.982895486954737","46.22027180067951","103.29","0","0.33409180459060855","1","0.6896740364505758","59.20316728763425"
"ITOEF","0","ITOEF","-12.982895486954737","18.36734693877551","58","0","-0.10239273979196867","1","0.9042341766227556","31.350242425730244"
"JEII","0","JEII","-12.982895486954737","56.25","12.5","0","0.09238026961616552","1","0.7147267989720066","69.23289548695473"
"JFBHF","0","JFBHF","-12.982895486954737","3.8461538461538547","162","0","-0.8273241595762882","1","0.7566582734362506","16.829049333108593"
"JKHY","0","JKHY","-12.982895486954737","8.03626201349601","158.5","0","0.299029170914771","1","0.9191931471600798","21.019157500450746"
"JNJ","0","JNJ","-12.982895486954737","2.2971854304635553","148.29","1","0.762402850568424","1","0.6818135044521066","15.280080917418292"
"KAJMF","0","KAJMF","-12.982895486954737","10.515625000000007","10.6095","1","0.8217430694489034","1","0.6588815499282092","23.498520486954746"
"KATOF","0","KATOF","-12.982895486954737","33.54700854700856","31.25","0","0.3689159158931063","1","0.6776998378934302","46.5299040339633"
"KBLM","0","KBLM","-12.982895486954737","0.6171685057041243","10.76","1","0.5003425303992067","1","0.9074276752798788","13.60006399265886"
"KEM","0","KEM","-12.982895486954737","0.9708737864077666","27.04","1","0.8104961734948947","1","0.7830198859749404","13.953769273362504"
"KGDEY","0","KGDEY","-12.982895486954737","204.0540540540541","135","1","0.9578803646251406","1","0.8439929292342687","217.03694954100882"
"KLIB","0","KLIB","-12.982895486954737","6.145251396648055","190","0","0.04884162299582054","1","0.8327265776297343","19.128146883602792"
"KLMR","0","KLMR","-12.982895486954737","1.3636363636363669","11.15","0","-0.0691681745537299","1","0.6220191498954252","14.346531850591104"
"KNSL","0","KNSL","-12.982895486954737","13.32891246684349","119.63","1","0.6995444895884502","1","0.9194503261085076","26.31180795379823"
"KNX","0","KNX","-12.982895486954737","2.2377999460771125","37.92","1","0.8447263556575584","1","0.515161293401573","15.22069543303185"
"KRMD","0","KRMD","-12.982895486954737","108.24175824175822","11.37","0","-0.32169355936284905","1","0.5598075286773737","121.22465372871295"
"KRTX","0","KRTX","-12.982895486954737","12.52627154266499","80.31","1","0.8206776874746625","1","0.6408632275795807","25.509167029619725"
"KXSCF","0","KXSCF","-12.982895486954737","21.538651214400197","98.58","0","0.46837873652553935","1","0.633910888836688","34.521546701354936"
"LBRDB","0","LBRDB","-12.982895486954737","2.669902912621369","126.9","1","0.874441263997642","1","0.7656886286509332","15.652798399576106"
"LBTYA","0","LBTYA","-12.982895486954737","4.307116104868913","22.28","1","0.9278440270719426","1","0.7687361816296613","17.29001159182365"
"LBTYB","0","LBTYB","-12.982895486954737","47.46543778801844","32","1","0.7236422686723835","1","0.7206507138998972","60.44833327497318"
"LBTYK","0","LBTYK","-12.982895486954737","4.98290180752321","21.49","1","0.9301599477706703","1","0.7879013966357992","17.965797294477948"
"LDGYY","0","LDGYY","-12.982895486954737","32.33082706766916","26.4","0","-0.37849897049202746","1","0.7162697388908557","45.3137225546239"
"LDSVF","0","LDSVF","-12.982895486954737","4.060913705583746","8200","1","0.7482449754564486","1","0.6107138541620428","17.043809192538482"
"LEC","0","LEC","-12.982895486954737","3.0303030303030276","17000","0","-0.48538403442072736","1","0.5442402531067912","16.013198517257763"
"LFAC","0","LFAC","-12.982895486954737","0.09633911368014392","10.39","1","0.7823096021945003","1","0.9141632921141519","13.07923460063488"
"LGC","0","LGC","-12.982895486954737","0.7759456838021261","10.39","0","0.37097022905097615","1","0.93883050712537","13.758841170756863"
"LGFRY","0","LGFRY","-12.982895486954737","2.42450021267544","48.16","0","0.08083807386017246","1","0.8958938020244471","15.407395699630177"
"LKHLY","0","LKHLY","-12.982895486954737","4.722010662604714","13.75","0","-0.8611896599208677","1","0.5126179559445575","17.704906149559452"
"LLY","0","LLY","-12.982895486954737","14.897913394660067","153.63","0","0.1897534919420561","1","0.7111366540477981","27.880808881614804"
"LOAC","0","LOAC","-12.982895486954737","0.9606525911708186","10.5201","0","0.06488798803957506","1","0.9562727005892528","13.943548078125556"
"LPT","0","LPT","-12.982895486954737","21.82890855457227","61.95","0","0.35441083495264236","1","0.8027025379392649","34.811804041527004"
"LRLCF","0","LRLCF","-12.982895486954737","20.13561739130436","345.3899","1","0.786321035735421","1","0.8846830006386224","33.1185128782591"
"LRN","0","LRN","-12.982895486954737","11.559009227780482","22.97","0","-0.24732529986495522","1","0.5390026351686765","24.541904714735217"
"LSMNF","0","LSMNF","-12.982895486954737","72.32819614711032","49.1997","0","-0.2473515049673159","1","0.7775763454284468","85.31109163406505"
"LTRPB","0","LTRPB","-12.982895486954737","397.68707482993193","36.58","0","-0.04088626442855408","1","0.5087523100565438","410.6699703168867"
"LVL","0","LVL","-12.982895486954737","3.680266863349879","12.3703","1","0.7524897093008268","1","0.562710694086725","16.663162350304617"
"LZAGF","0","LZAGF","-12.982895486954737","25.009613799923102","455.11","0","0.34902236138442255","1","0.9279305978231949","37.99250928687784"
"LZAGY","0","LZAGY","-12.982895486954737","23.844021843527898","45.13","0","0.3746205677064949","1","0.9294423938328197","36.82691733048264"
"MASI","0","MASI","-12.982895486954737","37.11554185797847","218","0","-0.08327041326723096","1","0.9347346196459815","50.09843734493321"
"MAURF","0","MAURF","-12.982895486954737","31.722054380664645","21.8","0","0.19214054309667097","1","0.8526482097628769","44.70494986761938"
"MBCQ","0","MBCQ","-12.982895486954737","0.12779552715653786","15.67","0","0.01592837157110601","1","0.5034542430255268","13.110691014111275"
"MCARY","0","MCARY","-12.982895486954737","25.012309207287053","12.695","0","0.27074186438320513","1","0.6108628379755344","37.99520469424179"
"MDB","0","MDB","-12.982895486954737","11.157054252512989","155.92","1","0.7987854150124607","1","0.8559556090982019","24.139949739467724"
"MDNDF","0","MDNDF","-12.982895486954737","1.2727272727272698","50.13","0","0.35383473198983917","1","0.8288939416597507","14.255622759682007"
"MFAC","0","MFAC","-12.982895486954737","0.3894839337877487","10.31","0","0.15234412711382914","1","0.9040270962445198","13.372379420742487"
"MKTX","0","MKTX","-12.982895486954737","23.466922865769966","449.79","0","0.049944291526038125","1","0.8360973805191216","36.449818352724705"
"MLNX","0","MLNX","-12.982895486954737","6.0186757215619835","124.89","0","0.46195692814151584","1","0.849359241112771","19.001571208516722"
"MOH","0","MOH","-12.982895486954737","20.496592015579363","173.25","0","0.07528771158177243","1","0.7457734129956641","33.4794875025341"
"MOX","0","MOX","-12.982895486954737","0.051840331778119086","193","0","-0.09664716372442374","1","0.8961348219430344","13.034735818732855"
"MPWR","0","MPWR","-12.982895486954737","7.179312691391626","189","1","0.6613922397792135","1","0.9340703870275591","20.16220817834636"
"MRCY","0","MRCY","-12.982895486954737","18.885533900631344","86.62","1","0.639347520042375","1","0.8997570973027575","31.868429387586083"
"MSCI","0","MSCI","-12.982895486954737","20.02551020408163","319.94","0","0.3686550303780906","1","0.9078299694199995","33.008405691036366"
"MSFT","0","MSFT","-12.982895486954737","9.044912236866764","174.57","1","0.7386572012910629","1","0.9313909820243681","22.027807723821503"
"MTEM","0","MTEM","-12.982895486954737","11.238367931281301","15.54","0","0.39408731427562976","1","0.5372610982219693","24.22126341823604"
"MTLS","0","MTLS","-12.982895486954737","2.7239392352016667","19.61","1","0.5661290082961081","1","0.831695570872739","15.706834722156405"
"MTRAF","0","MTRAF","-12.982895486954737","3.93017138379701","42.71","0","0.4085971128113292","1","0.6570675236566124","16.91306687075175"
"MTWTF","0","MTWTF","-12.982895486954737","41.94059405940595","35.84","0","0.283140737944791","1","0.826657755417121","54.92348954636069"
"MTZXF","0","MTZXF","-12.982895486954737","8.915662650602396","18.08","0","-0.24870000328994438","1","0.7800238994314302","21.89855813755713"
"MUDS","0","MUDS","-12.982895486954737","0.3706563706563859","10.3984","0","0.40337814377509207","1","0.9093682664164275","13.353551857611123"
"NBFJF","0","NBFJF","-12.982895486954737","43.31902912621359","7380.93","0","9.392834971580315e-16","1","0.7363626520580404","56.30192461316833"
"NBR","0","NBR","-12.982895486954737","344.9838187702266","13.75","0","0.16300388478106864","1","0.5884882216934101","357.96671425718137"
"NCSYF","0","NCSYF","-12.982895486954737","180.41266746650672","179.5","0","-0.5265534884934954","1","0.6597966013858197","193.39556295346145"
"NDAQ","0","NDAQ","-12.982895486954737","0.74648020410093","106.62","1","0.8691230307093277","1","0.9084429712427714","13.729375691055667"
"NDGPY","0","NDGPY","-12.982895486954737","16.89024390243905","19.17","0","0.4879576007840491","1","0.7171241218297679","29.873139389393785"
"NET","0","NET","-12.982895486954737","28.45894263217097","22.84","0","-0.5820290668601108","1","0.5583948717403238","41.441838119125705"
"NFLX","0","NFLX","-12.982895486954737","22.404645404704347","415.27","0","-0.008913043794025294","1","0.8100125604518573","35.387540891659086"
"NFPC","0","NFPC","-12.982895486954737","6.1281337047353945","19.05","0","0.1677917561026845","1","0.7970046622587132","19.111029191690132"
"NGKIF","0","NGKIF","-12.982895486954737","26.463878326996195","16.63","0","-0.7748183237315942","1","0.6580253865117648","39.446773813950934"
"NHNKY","0","NHNKY","-12.982895486954737","36.8532955350815","19.31","0","-0.1775359673986508","1","0.5361367677059318","49.83619102203624"
"NICFF","0","NICFF","-12.982895486954737","51.26050420168067","18","1","1","1","0.5671000660529044","64.2433996886354"
"NOW","0","NOW","-12.982895486954737","14.83510908168444","339.51","1","0.8146226758859973","1","0.8984122403842036","27.818004568639175"
"NPCPF","0","NPCPF","-12.982895486954737","22.93272727272726","47.3291","1","0.8522055226758805","1","0.6301339087721411","35.915622759681995"
"NPIFF","0","NPIFF","-12.982895486954737","0.782386132278523","20.7906","1","0.8361308905564472","1","0.5190136732333614","13.76528161923326"
"NPRUF","0","NPRUF","-12.982895486954737","9.701275846898373","24.9351","0","0.4380714648995776","1","0.8311828102626504","22.684171333853108"
"NTBP","0","NTBP","-12.982895486954737","43.58974358974359","1400","0","-0.3800890411764907","1","0.5482018281179999","56.57263907669833"
"NTDOF","0","NTDOF","-12.982895486954737","8.29145728643217","431","0","0.07711542275753103","1","0.6138543966030153","21.27435277338691"
"NTDOY","0","NTDOY","-12.982895486954737","5.543237250554323","52.36","0","0.10054001903631082","1","0.6122750903217203","18.52613273750906"
"NTRA","0","NTRA","-12.982895486954737","2.0366598778004175","35.07","1","0.802127972989603","1","0.613373556196248","15.019555364755155"
"NVDA","0","NVDA","-12.982895486954737","17.638738663782338","282.78","0","0.3318425563308668","1","0.6797401293060295","30.621634150737073"
"OBIIF","0","OBIIF","-12.982895486954737","178.27050997782706","125.5","0","0.49777729357184447","1","0.7107329293400255","191.2534054647818"
"OCDDY","0","OCDDY","-12.982895486954737","17.140222465563948","40.65","0","-0.043576608331787205","1","0.8051073717432187","30.123117952518683"
"OCDGF","0","OCDGF","-12.982895486954737","16.95402298850577","20.35","0","-0.04534988060137298","1","0.7489190646260405","29.93691847546051"
"OCLCF","0","OCLCF","-12.982895486954737","74.0779041709755","101","0","0.24225980798160493","1","0.5501890376310353","87.06079965793023"
"OKTA","0","OKTA","-12.982895486954737","18.55037833532458","148.84","0","0.3623445108416171","1","0.9085592570848653","31.53327382227932"
"OLLI","0","OLLI","-12.982895486954737","8.636288863299901","66.04","1","0.5453753715377849","1","0.6762612300973341","21.61918435025464"
"OPES","0","OPES","-12.982895486954737","1.614434947768273","10.7","0","-0.15986858048841426","1","0.9714854274974284","14.597330434723009"
"OPYGY","0","OPYGY","-12.982895486954737","33.88429752066116","81","0","-0.13077018270785487","1","0.6974320421169778","46.867193007615896"
"OTGLF","0","OTGLF","-12.982895486954737","21.933085501858727","82","1","0.5504854273745371","1","0.8304839352702708","34.915980988813466"
"PACQ","0","PACQ","-12.982895486954737","1.1583011583011782","10.48","0","0.13554439852639644","1","0.7865931086841926","14.141196645255915"
"PANHF","0","PANHF","-12.982895486954737","215.90909090909088","13.9","0","-0.008785386621110726","1","0.834562136402937","228.8919863960456"
"PBBI","0","PBBI","-12.982895486954737","0.328947368421062","15.25","1","0.7952189014004452","1","0.7617679711754989","13.311842855375799"
"PBH","0","PBH","-12.982895486954737","1.7789072426937613","40.05","1","0.840144139339656","1","0.5784114119242466","14.761802729648497"
"PCELF","0","PCELF","-12.982895486954737","223.06953018149557","26.22","1","0.5505494073411644","1","0.7575861958669031","236.0524256684503"
"PDD","0","PDD","-12.982895486954737","12.172839506172828","45.43","0","-0.03163187077371701","1","0.6437042779101555","25.155734993127567"
"PEN","0","PEN","-12.982895486954737","8.79296053051073","170.62","1","0.6438277790967288","1","0.9206555704167485","21.775856017465465"
"PFFVF","0","PFFVF","-12.982895486954737","20.820612108124227","162.25","0","-0.3794599660630684","1","0.6861608621715777","33.80350759507896"
"PGR","0","PGR","-12.982895486954737","4.085257548845478","76.18","1","0.5809944482472721","1","0.9318790366811669","17.068153035800215"
"PHI","0","PHI","-12.982895486954737","17.74744027303752","24.15","0","0.05848394859495402","1","0.8141740852056273","30.730335759992258"
"PHTCF","0","PHTCF","-12.982895486954737","15.00261369576581","22","0","-0.17472363523108114","1","0.8011385340367405","27.98550918272055"
"PIFFY","0","PIFFY","-12.982895486954737","21.285475792988294","14.53","1","0.7497229616993948","1","0.5297923544723916","34.26837127994303"
"PINS","0","PINS","-12.982895486954737","0.15212981744423537","19.75","1","0.9499001931729523","1","0.5748132662533671","13.135025304398972"
"PLMR","0","PLMR","-12.982895486954737","5.885826771653546","53.79","0","0.32346587156112666","1","0.9023990330789406","18.868722258608283"
"PLWTF","0","PLWTF","-12.982895486954737","6.410852713178294","274.54","0","-0.8542718530748641","1","0.6901685607672615","19.393748200133032"
"PLWTY","0","PLWTY","-12.982895486954737","18.37849650349652","54.17","0","-0.6962634949684028","1","0.578167501051855","31.36139199045126"
"PMCUF","0","PMCUF","-12.982895486954737","1.6507936507936583","16.01","1","0.831864235399512","1","0.5463144871143455","14.633689137748394"
"PODD","0","PODD","-12.982895486954737","10.138457191296979","194.89","1","0.7609717411518665","1","0.8314377852473055","23.121352678251718"
"PONT","0","PONT","-12.982895486954737","2.163461538461542","425","0","0.10137988896021166","1","0.7265458826750264","15.146357025416279"
"POOL","0","POOL","-12.982895486954737","0.8967772069126578","216.02","1","0.8993381163634514","1","0.9416326097623989","13.879672693867395"
"PPAL","0","PPAL","-12.982895486954737","1.6216216216216273","56.4","0","0.37910869126284014","1","0.7754061203157493","14.604517108576363"
"PRGO","0","PRGO","-12.982895486954737","6.596519627681086","52.68","1","0.9093210062400235","1","0.7206363845215351","19.57941511463582"
"PRNB","0","PRNB","-12.982895486954737","1.953125","57.42","1","0.5009927944605314","1","0.6544694899686148","14.936020486954737"
"PTAUY","0","PTAUY","-12.982895486954737","24.597412480974114","16.3721","1","0.990889258664729","1","0.6989128207147175","37.58030796792885"
"PTVCA","0","PTVCA","-12.982895486954737","20.521573604060904","18.9942","1","0.5731000208119251","1","0.6660151360175122","33.50446909101564"
"PYPL","0","PYPL","-12.982895486954737","7.86084779109284","120.61","1","0.8679478583574761","1","0.92825511354809","20.843743278047576"
"PYPTF","0","PYPTF","-12.982895486954737","2.545771578029643","11.762","0","-1","1","0.6736704373799415","15.52866706498438"
"QDEL","0","QDEL","-12.982895486954737","80.22262490292518","139.24","0","-0.40183706947137965","1","0.8295379397493001","93.20552038987991"
"QGEN","0","QGEN","-12.982895486954737","23.723277909738716","41.67","0","-0.6701469925677643","1","0.7236273445363675","36.70617339669345"
"QLYS","0","QLYS","-12.982895486954737","18.810232004759065","99.86","0","0.10463292311382895","1","0.8484586119909219","31.793127491713804"
"RBGLY","0","RBGLY","-12.982895486954737","3.1144002466851672","16.72","1","0.7967560978581045","1","0.5523962147906312","16.097295733639903"
"RBGPF","0","RBGPF","-12.982895486954737","4.991838869667697","83.3","1","0.7974494749108013","1","0.5769695379510787","17.974734356622434"
"RCCB","0","RCCB","-12.982895486954737","5.263157894736836","300","0","0.3699963069606312","1","0.6836269406284573","18.246053381691574"
"RCDOF","0","RCDOF","-12.982895486954737","22.80701754385963","10.5","0","-0.5274171839921885","1","0.6076509110609378","35.78991303081437"
"RCDTF","0","RCDTF","-12.982895486954737","18.218443804034568","41.0218","1","0.9550657176792308","1","0.7424792571045586","31.201339290989303"
"RDVT","0","RDVT","-12.982895486954737","2.6217228464419318","19.18","1","0.7334606323587619","1","0.6675348865562117","15.604618333396669"
"RGEN","0","RGEN","-12.982895486954737","18.69021339220014","112.91","0","0.290225816084559","1","0.7937841510487682","31.673108879154874"
"RGLD","0","RGLD","-12.982895486954737","12.777777777777777","125.86","1","0.645338183394216","1","0.7367050615916176","25.760673264732514"
"RMD","0","RMD","-12.982895486954737","1.7917706533563615","159.07","1","0.7981292975249219","1","0.9016415405118744","14.774666140311098"
"RNG","0","RNG","-12.982895486954737","20.570512466139657","218.1","0","0.19881553618450593","1","0.8246153213831351","33.55340795309439"
"ROAD","0","ROAD","-12.982895486954737","0.9976525821596249","17.21","1","0.5514545501335425","1","0.6282585371886706","13.980548069114363"
"RP","0","RP","-12.982895486954737","12.789855072463752","62.26","1","0.6749070057255374","1","0.8799994434274402","25.77275055941849"
"RPAY","0","RPAY","-12.982895486954737","13.968668407310702","17.46","1","0.7574829242331138","1","0.7719864815900526","26.95156389426544"
"RSMDF","0","RSMDF","-12.982895486954737","53.77551020408162","15.07","1","0.6868074709421261","1","0.535182395788618","66.75840569103636"
"RWWI","0","RWWI","-12.982895486954737","4.381443298969079","10.125","1","0.5854769300576829","1","0.6742153809561177","17.364338785923817"
"SAFE","0","SAFE","-12.982895486954737","30.161490683229818","52.39","0","-0.27417772483585273","1","0.653145731923383","43.14438617018455"
"SAIA","0","SAIA","-12.982895486954737","2.4677509814918563","91.35","1","0.9116470879733765","1","0.7855312057907053","15.450646468446593"
"SAM","0","SAM","-12.982895486954737","23.455996571857085","460.96","0","0.3656255401648865","1","0.6361369623404034","36.438892058811824"
"SAMA","0","SAMA","-12.982895486954737","0.29615004935834577","10.16","1","0.5668325711129418","1","0.8745947413005927","13.279045536313083"
"SBAC","0","SBAC","-12.982895486954737","19.46839978336041","286.76","0","0.003406234149107485","1","0.8546005752730158","32.45129527031515"
"SBB","0","SBB","-12.982895486954737","20.244990346847747","36.124","0","-0.9871016322270617","1","0.7115747604859356","33.22788583380248"
"SBM","0","SBM","-12.982895486954737","6.582773007243303","18.8789","0","-0.92770546240871","1","0.6253905153242143","19.56566849419804"
"SCC","0","SCC","-12.982895486954737","1.365620160495573","12.96","0","-0.8658658811196359","1","0.9399076836741391","14.34851564745031"
"SCND","0","SCND","-12.982895486954737","38.55421686746987","11.5","0","0.02003308468689035","1","0.530420132007274","51.53711235442461"
"SCO","0","SCO","-12.982895486954737","297.71615008156607","48.76","0","-0.7336934562389831","1","0.6291187554637173","310.69904556852083"
"SE","0","SE","-12.982895486954737","36.40438247011954","54.78","0","0.10711681079794326","1","0.8053691869786448","49.38727795707428"
"SEDG","0","SEDG","-12.982895486954737","0.7680491551459223","104.96","1","0.6571279786847462","1","0.6780923910305201","13.75094464210066"
"SGEN","0","SGEN","-12.982895486954737","30.971223021582727","145.64","0","0.07461263174399174","1","0.682987737187338","43.95411850853746"
"SHKLY","0","SHKLY","-12.982895486954737","58.419792498004796","99.25","0","0.23659573735518308","1","0.6311501401860792","71.40268798495953"
"SHOP","0","SHOP","-12.982895486954737","46.768715618273134","613.64","0","0.3723296130073046","1","0.7948058804428291","59.75161110522787"
"SII","0","SII","-12.982895486954737","16.29213483146068","20700","0","-0.8387788434824637","1","0.6094291667419137","29.275030318415418"
"SLGN","0","SLGN","-12.982895486954737","12.929023658780391","33.89","1","0.5617947286344482","1","0.6179223235960136","25.911919145735126"
"SLP","0","SLP","-12.982895486954737","27.61437908496731","39.05","0","0.2683176052102108","1","0.852479632506745","40.59727457192205"
"SMAR","0","SMAR","-12.982895486954737","15.74402125775023","52.27","1","0.5534596607002938","1","0.6897342311992201","28.726916744704965"
"SMECF","0","SMECF","-12.982895486954737","1.379747943287235","463.346","1","0.6856344716065926","1","0.6557931506090453","14.362643430241972"
"SNPS","0","SNPS","-12.982895486954737","2.5915261209378704","149.64","1","0.854177733388184","1","0.9178199752761028","15.574421607892607"
"SNPXF","0","SNPXF","-12.982895486954737","59.63945205479453","58.2684","1","0.949449680577891","1","0.6553343414420059","72.62234754174926"
"SOT","0","SOT","-12.982895486954737","0.2467612584824197","1625","0","-0.4478397018100319","1","0.6084222464165504","13.229656745437158"
"SPGI","0","SPGI","-12.982895486954737","0.36840812603067263","286.06","1","0.9123589733513942","1","0.9270562713354192","13.35130361298541"
"SPMYY","0","SPMYY","-12.982895486954737","6.180257510729614","12.37","1","0.6585986561590738","1","0.7283500668146323","19.16315299768435"
"SPRO","0","SPRO","-12.982895486954737","30.32608695652175","11.99","1","0.7156485078194549","1","0.588219058637045","43.30898244347649"
"SPTN","0","SPTN","-12.982895486954737","24.13793103448276","16.92","0","-0.1588279654783075","1","0.5764551488876568","37.1208265214375"
"SRLY","0","SRLY","-12.982895486954737","77.90262172284645","23.75","0","-0.4710041850179192","1","0.6237202619987766","90.88551720980118"
"STAA","0","STAA","-12.982895486954737","5.630565929330644","36.77","1","0.6717469451801642","1","0.7277638608371717","18.613461416285382"
"SURRY","0","SURRY","-12.982895486954737","35.00823723228994","16.39","0","-0.3908140821122033","1","0.521706264929398","47.99113271924468"
"SUVPF","0","SUVPF","-12.982895486954737","156.24547913364813","254","0","-0.06872787237332659","1","0.7922883826010921","169.22837462060286"
"SVCBF","0","SVCBF","-12.982895486954737","5.184446660019959","10.55","1","0.6367577606732836","1","0.6757413599810297","18.167342146974697"
"SVCBY","0","SVCBY","-12.982895486954737","5.330700888450135","10.67","1","0.6264851734146463","1","0.6747550016844058","18.31359637540487"
"SVI","0","SVI","-12.982895486954737","11.194029850746269","74500","0","0.2677743749289343","1","0.6947790491175881","24.176925337701007"
"SVJTY","0","SVJTY","-12.982895486954737","3.5554098360655706","15.7922","0","-4.527270537912963e-16","1","0.769418731153735","16.538305323020307"
"SWMAF","0","SWMAF","-12.982895486954737","21.193173458878924","65.9","0","0.3898883368100645","1","0.690079519162871","34.17606894583366"
"SWMAY","0","SWMAY","-12.982895486954737","8.202005730659012","30.21","0","0.3979654152182627","1","0.6547160054224225","21.18490121761375"
"TCEHY","0","TCEHY","-12.982895486954737","2.8197381671701827","51.05","1","0.5689621940620133","1","0.6620622506992865","15.80263365412492"
"TCO","0","TCO","-12.982895486954737","31.197249140356355","41.97","0","-0.2213919206955389","1","0.796576373529424","44.180144627311094"
"TCTZF","0","TCTZF","-12.982895486954737","2.9204431017120003","51.1","1","0.5564786700242187","1","0.6604046470386326","15.903338588666738"
"TDAC","0","TDAC","-12.982895486954737","0.7604562737642651","10.6","0","0.460715337676575","1","0.9401584863829965","13.743351760719001"
"TDOC","0","TDOC","-12.982895486954737","96.50893064254234","169.43","0","-0.6851899944985659","1","0.7240630863169786","109.49182612949707"
"TEAM","0","TEAM","-12.982895486954737","18.860525911117954","154.59","0","0.49267808583278627","1","0.9001922529258592","31.843421398072692"
"TECH","0","TECH","-12.982895486954737","5.783356578335663","227.54","1","0.7879203753216595","1","0.8865373544820193","18.766252065290402"
"TEVA","0","TEVA","-12.982895486954737","13.677130044843056","10.14","1","0.7710971033509092","1","0.8589146311195761","26.660025531797793"
"THS","0","THS","-12.982895486954737","8.59592711682744","50.66","0","0.42480174014892047","1","0.6286342414033732","21.57882260378218"
"TKAYF","0","TKAYF","-12.982895486954737","65.83747927031509","100","1","0.6717358601198783","1","0.6164395850530182","78.82037475726982"
"TLD","0","TLD","-12.982895486954737","2.9748283752860427","4500","0","-0.46293064933030575","1","0.714051902814482","15.95772386224078"
"TMO","0","TMO","-12.982895486954737","0.7053435114503737","329.81","1","0.8190486799943636","1","0.9389642588151649","13.688238998405112"
"TMRAF","0","TMRAF","-12.982895486954737","6.065810593900478","33.0395","1","0.6038788424014079","1","0.8901634155396215","19.048706080855215"
"TMRAY","0","TMRAY","-12.982895486954737","5.008175277959448","32.1115","1","0.5404808891437122","1","0.8923886486543942","17.991070764914184"
"TMRR","0","TMRR","-12.982895486954737","1310","14.1","1","1.0000000000000002","1","0.6458674138770091","1322.9828954869547"
"TMS","0","TMS","-12.982895486954737","4.471632048385166","25800","0","0.37710322486727943","1","0.6356558364714578","17.454527535339903"
"TMUS","0","TMUS","-12.982895486954737","8.536892470410473","86.2","0","0.34958127662081123","1","0.8827729877320166","21.51978795736521"
"TMVWY","0","TMVWY","-12.982895486954737","14.078947368421058","21.675","0","-0.06872357048805122","1","0.5052280681567735","27.061842855375794"
"TMXXF","0","TMXXF","-12.982895486954737","2.04872904356459","85.54","1","0.8929054531367042","1","0.8755637798820853","15.031624530519327"
"TNDM","0","TNDM","-12.982895486954737","29.220360824742265","80.22","1","0.7210699051654523","1","0.6786304616965635","42.203256311697004"
"TNMAF","0","TNMAF","-12.982895486954737","4.4378698224851965","17.65","1","0.8065365875102186","1","0.5978535843669098","17.420765309439933"
"TOTA","0","TOTA","-12.982895486954737","1.717557251908386","10.66","0","0.3641011535928436","1","0.9457666561556548","14.700452738863124"
"TRAC","0","TRAC","-12.982895486954737","4.761904761904767","22","0","0.060779874577681095","1","0.8411338645091361","17.744800248859505"
"TRHC","0","TRHC","-12.982895486954737","24.916736053288922","60.01","1","0.6032972900257207","1","0.5657425152246526","37.89963154024366"
"TSUSF","0","TSUSF","-12.982895486954737","21.695760598503732","122","0","0.24723874876202287","1","0.5819141033752938","34.67865608545847"
"TTT","0","TTT","-12.982895486954737","75.37499999999999","28.06","0","0.29550337773183677","1","0.563086032475183","88.35789548695472"
"TWM","0","TWM","-12.982895486954737","17.712470214455923","14.82","0","-0.9391174654925055","1","0.7401034990983292","30.69536570141066"
"TYL","0","TYL","-12.982895486954737","1.2186887038168281","314.78","1","0.7969633620847058","1","0.7519509595486839","14.201584190771566"
"TZAC","0","TZAC","-12.982895486954737","1.434034416825991","10.61","0","0.31988675148916984","1","0.9009920421658527","14.416929903780728"
"UBSFF","0","UBSFF","-12.982895486954737","8.888888888888879","73.5","0","0.376601908954683","1","0.5976547509226694","21.871784375843617"
"UBSFY","0","UBSFY","-12.982895486954737","5.263157894736836","14.91","1","0.6360224638301223","1","0.5729640445974091","18.246053381691574"
